id,admin_country,admin_country_code,admin_name_field,admin_id_field,intersected_area_ha
3702,Venezuela,VE,Sección Capital Gran Sabana,VE070401,159.70251866465094
3703,Guyana,GY,Cuyuni-Mazaruni,GY07,266.8596950204106
3703,Venezuela,VE,Barceloneta,VE070702,22856.473931813838
3703,Venezuela,VE,Dalla Costa,VE070902,14928.082020758477
3703,Venezuela,VE,Ikabaru,VE070402,2477.892402602743
3703,Venezuela,VE,Pedro Cova,VE070603,4725.508710248782
3703,Venezuela,VE,San Isidro,VE070903,37483.37974240405
3703,Venezuela,VE,Sección Capital Gran Sabana,VE070401,7373.88636990048
3704,Venezuela,VE,Ascensión Farreras,VE070203,27.553673002120462
3704,Venezuela,VE,Medio Ventuari,VE020602,43.5334358158772
3705,Venezuela,VE,Ariapo,VE071002,401.0682299382157
3705,Venezuela,VE,Barceloneta,VE070702,105.40637352408578
3708,Venezuela,VE,Mavaca,VE020104,41.199906444781064
3708,Venezuela,VE,Sierra Parima,VE020105,1230.3941758920803
3713,Venezuela,VE,Solano,VE020701,142.40496185799097
3714,Venezuela,VE,Marawaka,VE020103,123.53593811291738
3714,Venezuela,VE,Mavaca,VE020104,314.6254128944342
3715,Venezuela,VE,Medio Ventuari,VE020602,341.71922395628866
3716,Venezuela,VE,Guayapo,VE020404,257.97902534088587
3723,Venezuela,VE,Yacapana,VE020202,7231.927033606441
